ident,type,name,latitude_deg,longitude_deg,iso_country,iso_region
YPED,medium_airport,RAAF Base Edinburgh,-34.70249939,138.6210022,AU,AU-SA
YPGV,medium_airport,Gove Airport,-12.26939964,136.8179932,AU,AU-NT
YPIR,medium_airport,Port Pirie Airport,-33.23889923,137.9949951,AU,AU-SA
YPJT,medium_airport,Perth Jandakot Airport,-32.09749985,115.8809967,AU,AU-WA
YPKA,medium_airport,Karratha Airport,-20.71220016,116.7730026,AU,AU-WA
YPKG,medium_airport,Kalgoorlie Boulder Airport,-30.7894001,121.461998,AU,AU-WA
YPKS,medium_airport,Parkes Airport,-33.13140106,148.2389984,AU,AU-NSW
YPKT,medium_airport,Port Keats Airport,-14.25,129.529007,AU,AU-NT
YPKU,medium_airport,Kununurra Airport,-15.77810001,128.7079926,AU,AU-WA
YPLC,medium_airport,Port Lincoln Airport,-34.6053009,135.8800049,AU,AU-SA
YPLE,closed,Plenty Airport,-37.72330093,145.1130066,AU,AU-VIC
YPLM,medium_airport,Learmonth Airport,-22.23559952,114.0889969,AU,AU-WA
YPMQ,medium_airport,Port Macquarie Airport,-31.43580055,152.8630066,AU,AU-NSW
YPOD,medium_airport,Portland Airport,-38.31809998,141.470993,AU,AU-VIC
YPPD,medium_airport,Port Hedland International Airport,-20.37779999,118.6259995,AU,AU-WA
YPPH,large_airport,Perth International Airport,-31.94029999,115.9670029,AU,AU-WA
YPTN,medium_airport,Tindal Airport,-14.52110004,132.378006,AU,AU-NT
YQLP,medium_airport,Quilpie Airport,-26.61219978,144.253006,AU,AU-QLD
YREN,medium_airport,Renmark Airport,-34.19639969,140.673996,AU,AU-SA
YROM,medium_airport,Roma Airport,-26.54500008,148.7749939,AU,AU-QLD
YSBK,medium_airport,Sydney Bankstown Airport,-33.92440033,150.9880066,AU,AU-NSW
YSCB,large_airport,Canberra International Airport,-35.30690002,149.1950073,AU,AU-ACT
YSCH,medium_airport,Coffs Harbour Airport,-30.32060051,153.1159973,AU,AU-NSW
YSCN,medium_airport,Camden Airport,-34.04029846,150.6869965,AU,AU-NSW
YSDU,medium_airport,Dubbo City Regional Airport,-32.21670151,148.5749969,AU,AU-NSW
YSHK,medium_airport,Shark Bay Airport,-25.89389992,113.5770035,AU,AU-WA
YSHT,medium_airport,Shepparton Airport,-36.42890167,145.3930054,AU,AU-VIC
YSMI,medium_airport,Smithton Airport,-40.83499908,145.0839996,AU,AU-TAS
YSNB,medium_airport,Snake Bay Airport,-11.42280006,130.654007,AU,AU-NT
YSNW,medium_airport,Nowra Airport,-34.94889832,150.5370026,AU,AU-NSW
YSRI,medium_airport,RAAF Base Richmond,-33.600601,150.781006,AU,AU-NSW
YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.94609833,151.177002,AU,AU-NSW
YSTW,medium_airport,Tamworth Airport,-31.08390045,150.8470001,AU,AU-NSW
YSWG,medium_airport,Wagga Wagga City Airport,-35.16529846,147.4660034,AU,AU-NSW
YSWH,medium_airport,Swan Hill Airport,-35.37580109,143.5330048,AU,AU-VIC
YSWL,medium_airport,Stawell Airport,-37.07170105,142.7409973,AU,AU-VIC
YTEF,medium_airport,Telfer Airport,-21.71500015,122.2289963,AU,AU-WA
YTEM,medium_airport,Temora Airport,-34.42139816,147.5119934,AU,AU-NSW
YTGM,medium_airport,Thargomindah Airport,-27.9864006,143.8110046,AU,AU-QLD
YTIB,medium_airport,Tibooburra Airport,-29.4510994,142.0579987,AU,AU-NSW
YTMU,medium_airport,Tumut Airport,-35.26279831,148.2409973,AU,AU-NSW
YTNG,medium_airport,Thangool Airport,-24.4939003,150.576004,AU,AU-QLD
YTNK,medium_airport,Tennant Creek Airport,-19.63439941,134.1829987,AU,AU-NT
YTRE,medium_airport,Taree Airport,-31.8885994,152.5140076,AU,AU-NSW
YWAN,closed,Wallan Airport,-37.43330002,144.9880066,AU,AU-VIC
YWDH,medium_airport,Windorah Airport,-25.41309929,142.6670074,AU,AU-QLD
YWDR,closed,Winderadeen ALA,-34.9389,149.410004,AU,AU-NSW
YWGT,medium_airport,Wangaratta Airport,-36.41579819,146.3070068,AU,AU-VIC
YWHA,medium_airport,Whyalla Airport,-33.05889893,137.5140076,AU,AU-SA
YWKB,medium_airport,Warracknabeal Airport,-36.32109833,142.4190063,AU,AU-VIC
YWKH,closed,Wickham Airport,-20.67579239,117.1250725,AU,AU-WA
YWLE,closed,Williamsdale Airport,-35.55939252,149.1301775,AU,AU-NSW
YWLG,medium_airport,Walgett Airport,-30.03280067,148.1260071,AU,AU-NSW
YWLM,medium_airport,Newcastle Airport,-32.79499817,151.8339996,AU,AU-NSW
YWLU,medium_airport,Wiluna Airport,-26.62919998,120.2210007,AU,AU-WA
YWMD,closed,West Maitland Airport,-32.75669861,151.5299988,AU,AU-NSW
YWOL,medium_airport,Wollongong Airport,-34.56110001,150.7890015,AU,AU-NSW
YWRN,medium_airport,Warren Airport,-31.73329926,147.8029938,AU,AU-NSW
YWSL,medium_airport,West Sale Airport,-38.090827,146.965335,AU,AU-VIC
YWTN,medium_airport,Winton Airport,-22.36359978,143.0859985,AU,AU-QLD
YWWL,medium_airport,West Wyalong Airport,-33.93719864,147.1909943,AU,AU-NSW
YWYY,medium_airport,Wynyard Airport,-40.99890137,145.7310028,AU,AU-TAS
YXKE,closed,Kempsey Hospital Helicopter Landing Site,-31.067128,152.821257,AU,AU-NSW
YYCN,closed,Yandicoogina Airport,-22.75970078,119.2269974,AU,AU-WA
YYNG,medium_airport,Young Airport,-34.25559998,148.2480011,AU,AU-NSW
YYWE,closed,Yarrowee Airport,-37.74000168,143.753006,AU,AU-VIC
TNCA,medium_airport,Queen Beatrix International Airport,12.5014,-70.015198,AW,AW-U-A
AZ-0001,medium_airport,Zabrat Airport,40.49554222,49.97680664,AZ,AZ-BA
AZ-0007,closed,Göyçay Airport,40.62318348,47.76285231,AZ,AZ-GOY
AZ-0013,medium_airport,Sital Chay Airport,40.80731292,49.43148136,AZ,AZ-XIZ
AZ-0020,closed,Pushkino East Air Base,39.51604299,48.69063377,AZ,AZ-BIL
AZ-0021,medium_airport,Kyzylagadzh Air Base,39.00616227,48.80631208,AZ,AZ-MAS
UB12,medium_airport,Nasosnaya Air Base,40.59159851,49.55739975,AZ,AZ-SM
UB13,medium_airport,Stepanakert Air Base,39.90140152,46.78699875,AZ,AZ-XCI
UB14,medium_airport,Kyurdamir Air Base,40.27360153,48.16360092,AZ,AZ-KUR
UB18,medium_airport,Baku Kala Air Base,40.40660095,50.20019913,AZ,AZ-BA
UBBB,large_airport,Heydar Aliyev International Airport,40.46749878,50.04669952,AZ,AZ-BA
UBBG,medium_airport,Ganja Airport,40.73770142,46.31760025,AZ,AZ-GA
UBBN,medium_airport,Nakhchivan Airport,39.18880081,45.45840073,AZ,AZ-NX
UBBQ,medium_airport,Gabala International Airport,40.826667,47.7125,AZ,AZ-QAB
UG11,medium_airport,Dollyar Air Base,40.88759995,45.95700073,AZ,AZ-SKR
LQBK,medium_airport,Banja Luka International Airport,44.94139862,17.29750061,BA,BA-SRP
LQCO,closed,Coralci Airport,44.980871,15.869373,BA,BA-BIH
LQGL,closed,Glamoč Air Base,44.083894,16.813588,BA,BA-BIH
LQMO,medium_airport,Mostar International Airport,43.28290176,17.84589958,BA,BA-BIH
LQSA,large_airport,Sarajevo International Airport,43.82460022,18.3314991,BA,BA-BIH
LQTZ,medium_airport,Tuzla International Airport,44.45869827,18.72480011,BA,BA-BIH
TBPB,medium_airport,Sir Grantley Adams International Airport,13.07460022,-59.49250031,BB,BB-01
KHL,closed,Khan Jahan Ali Airport,22.6486,89.6454,BD,BD-4
VGBR,medium_airport,Barisal Airport,22.8010006,90.30120087,BD,BD-1
VGCB,medium_airport,Cox's Bazar Airport,21.45219994,91.96389771,BD,BD-2
VGEG,medium_airport,Shah Amanat International Airport,22.24959946,91.81330109,BD,BD-2
VGIS,medium_airport,Ishurdi Airport,24.15250015,89.04940033,BD,BD-5
VGJR,medium_airport,Jessore Airport,23.18379974,89.16079712,BD,BD-4
VGRJ,medium_airport,Shah Mokhdum Airport,24.43720055,88.61650085,BD,BD-5
VGSD,medium_airport,Saidpur Airport,25.75919914,88.9088974,BD,BD-5
VGSY,medium_airport,Osmany International Airport,24.96319962,91.8667984,BD,BD-6
VGZR,large_airport,Hazrat Shahjalal International Airport,23.843347,90.397783,BD,BD-3
BE-0001,closed,Froidchapelle Glider Field,50.176388,4.352222,BE,BE-WHT
BE-0002,closed,Chimay-Virelles Ulmodrome,50.11777878,4.330555916,BE,BE-WHT
BE-0007,closed,Imelda Hospital Helipad,51.01767,4.55819,BE,BE-VAN
BE-0009,closed,Jan Palfijn Hospital Heliport,51.04837,3.700179,BE,BE-VOV
EBAK,closed,Kiel heliport,51.200153,4.359219,BE,BE-VAN
EBAT,closed,Meldert heliport,50.92683,4.112962,BE,BE-VOV
EBAW,medium_airport,Antwerp International Airport (Deurne),51.18939972,4.460279942,BE,BE-VAN
EBBE,medium_airport,Beauvechain Air Base,50.75859833,4.768330097,BE,BE-WBR
EBBG,closed,Michamps Ulmodrome,50.05279922,5.79861021,BE,BE-WLX
EBBL,medium_airport,Kleine Brogel Air Base,51.168301,5.47,BE,BE-VLI
EBBO,closed,Mogimont Ulmodrome,49.866402,5.06806,BE,BE-WLX
EBBR,large_airport,Brussels Airport,50.90140152,4.48443985,BE,BE-BRU
EBBW,closed,Bassenge-Wonck ULM,50.778301,5.61667,BE,BE-WLG
EBCH,closed,Casteau / SHAPE Helipad,50.503056,3.982501,BE,BE-WHT
EBCI,large_airport,Brussels South Charleroi Airport,50.459202,4.45382,BE,BE-WHT
EBCR,closed,Chimay-Ronvaux Ulmodrome,50.2472229,5.113889217,BE,BE-WNA
EBCS,closed,Saint-Remy ULM,50.0583,4.28194,BE,BE-WHT
EBCV,medium_airport,Chièvres Air Base,50.57580185,3.83100009,BE,BE-WHT
EBDL,closed,Lanklaar heliport,51.017651,5.699703,BE,BE-VLI
EBDW,closed,Webbekom heliport,50.958132,5.064743,BE,BE-VBR
EBFD,closed,Dompire heliport,50.550835,4.996389,BE,BE-WNA
EBFN,medium_airport,Koksijde Air Base,51.09030151,2.652780056,BE,BE-VWV
EBFS,medium_airport,Florennes Air Base,50.24330139,4.645830154,BE,BE-WNA
EBGL,closed,CRC Glons Heliport,50.73973,5.5421,BE,BE-WLG
EBHE,closed,Héron-Couthuin Ulmodrome,50.53889847,5.10916996,BE,BE-WLG
EBKT,medium_airport,Wevelgem Airport,50.81719971,3.20472002,BE,BE-VWV
EBKU,closed,Kuurne Heliport,50.859402,3.25667,BE,BE-VWV
EBLB,closed,Elsenborn Air Base,50.481701,6.18194,BE,BE-WLG
EBLG,large_airport,Liège Airport,50.63740158,5.443220139,BE,BE-WLG
EBLI,closed,Lierneux ULM,50.286701,5.83639,BE,BE-WLG
EBLO,closed,Orban heliport,50.630913,5.571726,BE,BE-WLG
EBLZ,closed,Zaffelare heliport,51.131111,3.865556,BE,BE-VOV
EBMA,closed,Westmalle heliport,51.287224,4.714167,BE,BE-VAN
EBNO,closed,Outer ULM,50.85440063,3.985280037,BE,BE-VOV
EBOS,medium_airport,Ostend-Bruges International Airport,51.19889832,2.862220049,BE,BE-VWV
EBOT,closed,Oud-Turnhout,51.32355885,5.017962456,BE,BE-VAN
EBRB,closed,Beveren heliport,50.981667,3.125833,BE,BE-VWV
EBSN,closed,'S Gravenvoeren heliport,50.764771,5.786845,BE,BE-WLG
EBTE,closed,Temse heliport,51.141666,4.197222,BE,BE-VOV
EBTR,closed,Trazegnies heliport,50.476665,4.355556,BE,BE-WHT
EBZM,closed,Oombergen Airfield,50.909401,3.82667,BE,BE-VOV
DFFD,large_airport,Ouagadougou Airport,12.3532,-1.51242,BF,BF-KAD
DFOO,medium_airport,Bobo Dioulasso Airport,11.16009998,-4.33096981,BF,BF-HOU
BG-0001,closed,Livada Airport,42.456284,27.197334,BG,BG-02
BG-0002,closed,Troyanovo Airport,42.56879,27.148243,BG,BG-02
BG-0007,closed,Glozhene Airfield,43.679222,23.796246,BG,BG-06
BG-0008,closed,Kozloduy Airfield,43.763134,23.722031,BG,BG-06
BG-0010,closed,Krushovene Airfield,43.623531,24.378567,BG,BG-15
BG-0011,closed,Milkovitsa Airfield,43.634274,24.757254,BG,BG-15
BG-0014,closed,Ryakhovo Airport,43.982754,26.242744,BG,BG-18
BG-0018,closed,Irechekovo Airport,42.470249,26.733295,BG,BG-28
BG-0019,closed,Voynika Airport,42.377701,26.843519,BG,BG-28
BG-0020,closed,Yambol Airfield,42.507132,26.490739,BG,BG-28
BG-0022,closed,Staro Jelezare,42.447797,24.663927,BG,BG-16
BG-0026,closed,Polikraishte,43.199333,25.640889,BG,BG-04
BG-0034,closed,Brogovo Airstrip,44.132,22.659357,BG,BG-05
BG-0035,closed,Kapitanovtsi Airstrip,44.055815,22.878457,BG,BG-05
BG-0049,closed,SSA Kalipetrovo,44.0580505,27.2564944,BG,BG-19
BG-0054,closed,Saedinenie Airstrip,42.296957,24.555684,BG,BG-16
BG-JAM,medium_airport,Bezmer Air Base,42.45489883,26.35219955,BG,BG-28
LB19,closed,Zimnitsa Airstrip,42.600498,26.633699,BG,BG-28
LB22,closed,Stanke Dimitrov Air Base,42.311699,23.246901,BG,BG-10
LB27,closed,Podem Airstrip,43.548199,24.590401,BG,BG-15
LB32,closed,Konush Airstrip,42.072399,25.053301,BG,BG-16
LB34,closed,Stefanovo Airstrip,43.506901,27.8449,BG,BG-03
LB39,closed,Graf Ignatievo South Airport,42.263196,24.719299,BG,BG-16
LB43,closed,Dobrich Air Base,43.60960007,27.83650017,BG,BG-03
LBBG,large_airport,Burgas Airport,42.56959915,27.51519966,BG,BG-02
LBBR,closed,Ravnetz Air Base,42.52610016,27.26959991,BG,BG-02
LBGO,medium_airport,Gorna Oryahovitsa Airport,43.15140152,25.71290016,BG,BG-04
LBHS,medium_airport,Haskovo Malevo Airport,41.976398,25.5898,BG,BG-26
LBMG,medium_airport,Gabrovnitsa Air Base,43.54430008,23.27249908,BG,BG-12
LBPD,medium_airport,Plovdiv International Airport,42.067799,24.8508,BG,BG-16
LBPG,medium_airport,Graf Ignatievo Air Base,42.29040146,24.7140007,BG,BG-16
LBPL,medium_airport,Dolna Mitropoliya Air Base,43.451401,24.5028,BG,BG-15
LBPS,closed,Cheshnegirovo Air Base,42.11410141,24.99290085,BG,BG-16
LBRS,closed,Ruse Airport,43.69480133,26.05669975,BG,BG-18
LBSD,closed,Dobroslavtsi Air Base,42.81240082,23.2996006,BG,BG-23
LBSF,large_airport,Sofia Airport,42.69669342,23.41143608,BG,BG-23
LBSS,closed,Silistra Polkovnik Lambrinovo Air Base,44.055199,27.178801,BG,BG-19
LBWB,medium_airport,Balchik Air Base,43.42380142,28.18129921,BG,BG-03
LBWN,large_airport,Varna Airport,43.232101,27.8251,BG,BG-03
OBBI,large_airport,Bahrain International Airport,26.27079964,50.63359833,BH,BH-15
OBBS,medium_airport,Sheik Isa Air Base,25.91839981,50.59059906,BH,BH-14
HBBA,medium_airport,Bujumbura International Airport,-3.324019909,29.31850052,BI,BI-BJ
HBBL,closed,Nyanza-Lac Airport,-4.339434,29.598245,BI,BI-MA
DBBB,medium_airport,Cadjehoun Airport,6.357230186,2.384350061,BJ,BJ-AQ
TFFJ,medium_airport,Gustaf III Airport,17.90439987,-62.84360123,BL,BL-U-A
BM-0001,closed,RNAS Boaz Island,32.32080078,-64.8411026,BM,BM-U-A
BM-0002,closed,Naval Air Station Bermuda Annex,32.26987076,-64.85161591,BM,BM-U-A
TXKF,medium_airport,L.F. Wade International International Airport,32.36399841,-64.67870331,BM,BM-U-A
WBSB,large_airport,Brunei International Airport,4.944200039,114.9280014,BN,BN-BM
SLBJ,medium_airport,Bermejo Airport,-22.77330017,-64.31289673,BO,BO-T
SLCB,medium_airport,Jorge Wilsterman International Airport,-17.42110062,-66.17710114,BO,BO-C
SLCO,medium_airport,Capitán Aníbal Arab Airport,-11.04039955,-68.78299713,BO,BO-N
SLET,medium_airport,El Trompillo Airport,-17.81159973,-63.17150116,BO,BO-S
SLLP,medium_airport,El Alto International Airport,-16.51329994,-68.19229889,BO,BO-L
SLOR,medium_airport,Juan Mendoza Airport,-17.96260071,-67.07620239,BO,BO-O
SLPO,medium_airport,Capitan Nicolas Rojas Airport,-19.54310036,-65.72370148,BO,BO-P
SLPS,medium_airport,Capitán Av. Salvador Ogaya G. airport,-18.975301,-57.820599,BO,BO-S
SLSA,medium_airport,Santa Ana Del Yacuma Airport,-13.76220036,-65.43520355,BO,BO-B
SLSU,medium_airport,Juana Azurduy De Padilla Airport,-19.00709915,-65.28869629,BO,BO-H
SLTJ,medium_airport,Capitan Oriel Lea Plaza Airport,-21.5557003,-64.70130157,BO,BO-T
SLTR,medium_airport,Teniente Av. Jorge Henrich Arauz Airport,-14.81869984,-64.91799927,BO,BO-B
SLVM,medium_airport,Teniente Coronel Rafael Pabón Airport,-21.25519943,-63.4056015,BO,BO-T
SLVR,large_airport,Viru Viru International Airport,-17.6448,-63.135399,BO,BO-S
SLYA,medium_airport,Yacuiba Airport,-21.96089935,-63.65169907,BO,BO-T
TNCB,medium_airport,Flamingo International Airport,12.13099957,-68.26850128,BQ,BQ-U-A
TNCE,medium_airport,F. D. Roosevelt Airport,17.49650002,-62.97940063,BQ,BQ-U-A
BR-0002,closed,Alegrete,-29.80027771,-55.76305389,BR,BR-RS
BR-0003,closed,Fazenda Cana Brava,-17.41839981,-39.58179855,BR,BR-BA
BR-0004,closed,Fazenda Sao Judas Tadeu,-12.61779976,-60.9007988,BR,BR-RO
BR-0005,closed,Iguatemi,-23.63290024,-54.62969971,BR,BR-MS
BR-0006,closed,Ilha Solteira,-20.42169952,-51.33140182,BR,BR-SP
BR-0007,closed,Irati,-25.50388908,-50.6538887,BR,BR-PR
BR-0008,closed,Planura,-20.12439919,-48.6996994,BR,BR-MG
BR-0009,closed,Ponta Do Costa,-22.87190056,-42.08280182,BR,BR-RJ
BR-0010,closed,Senhor Do Bonfim,-10.47029972,-40.18280029,BR,BR-BA
BR-0011,closed,Edmar Ferreira,-18.25749969,-48.90800095,BR,BR-GO
BR-0012,closed,Maisa Airport,-5.022540092,-37.51589966,BR,BR-RN
BR-0013,closed,Fazenda Campo Oliva - Nhecolândia,-18.500999,-55.450298,BR,BR-MS
BR-0014,closed,Nova Jacuí Airport,-29.11805556,-53.21583333,BR,BR-RS
BR-0015,closed,Tucumã Airport,-6.7488,-51.1478,BR,BR-PA
BR-0020,closed,Panco 10 Heliport,-22.66670036,-43.29610062,BR,BR-RJ
BR-0029,closed,Campo Limpo Airport,-0.963,-47.3542,BR,BR-PA
BR-0030,closed,Cametá Airport,-2.2426,-49.5074,BR,BR-PA
BR-0036,closed,Cedrolância Airport,-2.538889885,-51.94670105,BR,BR-PA
BR-0041,closed,Old Rondonópolis Airport,-16.44619942,-54.66419983,BR,BR-MT
BR-0048,closed,Caçu Airport,-18.5748,-51.1607,BR,BR-GO
BR-0295,closed,Abunã Airstrip,-9.71045,-65.35793,BR,BR-RO
BR-0298,closed,Fazenda do Leão,-15.888598,-48.807736,BR,BR-GO
BR-0300,closed,Uvá Airstrip,-15.900328,-50.443026,BR,BR-GO
BR-0302,closed,Jucara Airport,-15.860782,-50.883648,BR,BR-GO
BR-0303,closed,Fazenda Santa Helena I Airstrip,-15.75612,-50.934768,BR,BR-GO
BR-0304,closed,Bandeirantes Airport,-13.690586,-50.790833,BR,BR-GO
BR-0305,closed,Rio Araguaia Southwest Airport,-12.224243,-50.636373,BR,BR-TO
BR-0463,closed,Fazenda Chapadão Airport,-12.07346,-52.825055,BR,BR-MT
BR-0471,closed,Fazenda Santa Inês Heliport,-22.176727,-46.715287,BR,BR-SP
BR-SWM,closed,Suia-Missu Airport,-11.67169952,-51.43470001,BR,BR-MT
JJD,medium_airport,Comandante Ariston Pessoa Airport,-2.906425,-40.357338,BR,BR-CE
LVB,closed,Santana do Livramento Airport,-30.8354,-55.62565,BR,BR-RS
SB03,closed,Fazenda Sao Sebastiao Airport,-12.73630047,-61.11019897,BR,BR-RO
SB04,closed,Aurea Airport,-19.28739929,-46.51169968,BR,BR-MG
SB26,closed,Jmf Airport,-10.49549961,-40.48740005,BR,BR-BA
SB29,closed,Fazenda Bela Vista Airport,-6.870940208,-48.53490067,BR,BR-TO
SBAA,medium_airport,Conceição do Araguaia Airport,-8.348349571,-49.30149841,BR,BR-PA
SBAC,medium_airport,Aracati Airport,-4.568611,-37.804722,BR,BR-CE
SBAF,medium_airport,Campo Délio Jardim de Mattos Airport,-22.875099,-43.384701,BR,BR-RJ
SBAN,medium_airport,Base Aérea Airport,-16.2292,-48.964298,BR,BR-GO
SBAQ,medium_airport,Araraquara Airport,-21.81200027,-48.13299942,BR,BR-SP
SBAR,medium_airport,Santa Maria Airport,-10.98400021,-37.07030106,BR,BR-SE
SBAT,medium_airport,Piloto Osvaldo Marques Dias Airport,-9.866389275,-56.10499954,BR,BR-MT
SBAU,medium_airport,Araçatuba Airport,-21.1413002,-50.42470169,BR,BR-SP
SBAV,closed,Usina Porto Primavera Airport,-22.52560043,-52.97219849,BR,BR-SP
SBBE,large_airport,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.37925005,-48.47629929,BR,BR-PA
SBBG,medium_airport,Comandante Gustavo Kraemer Airport,-31.39049911,-54.11220169,BR,BR-RS
SBBH,medium_airport,Pampulha - Carlos Drummond de Andrade Airport,-19.8512001,-43.95059967,BR,BR-MG
SBBI,medium_airport,Bacacheri Airport,-25.40509987,-49.23199844,BR,BR-PR
SBBQ,medium_airport,Major Brigadeiro Doorgal Borges Airport,-21.2672,-43.761101,BR,BR-MG
SBBR,large_airport,Presidente Juscelino Kubistschek International Airport,-15.86916733,-47.92083359,BR,BR-DF
SBBT,medium_airport,Chafei Amsei Airport,-20.58449936,-48.59410095,BR,BR-SP
SBBU,medium_airport,Bauru Airport,-22.34499931,-49.05379868,BR,BR-SP
SBBV,medium_airport,Atlas Brasil Cantanhede Airport,2.841388941,-60.6922226,BR,BR-RR
SBBW,medium_airport,Barra do Garças Airport,-15.86130047,-52.38890076,BR,BR-MT
SBBZ,medium_airport,Umberto Modiano Airport,-22.770881,-41.96308,BR,BR-RJ
SBCA,medium_airport,Cascavel Airport,-25.00029945,-53.50080109,BR,BR-PR
SBCC,medium_airport,Cachimbo Airport,-9.333939552,-54.9654007,BR,BR-PA
SBCF,large_airport,Tancredo Neves International Airport,-19.62444305,-43.9719429,BR,BR-MG
SBCG,medium_airport,Campo Grande Airport,-20.46870041,-54.67250061,BR,BR-MS
SBCH,medium_airport,Serafin Enoss Bertaso Airport,-27.13419914,-52.65660095,BR,BR-SC
SBCI,medium_airport,Brig. Lysias Augusto Rodrigues Airport,-7.320439816,-47.45869827,BR,BR-MA
SBCJ,medium_airport,Carajás Airport,-6.115277767,-50.00138855,BR,BR-PA
SBCM,medium_airport,Diomício Freitas Airport,-28.72444344,-49.42139053,BR,BR-SC
SBCO,medium_airport,Canoas Air Force Base,-29.945928,-51.144413,BR,BR-RS
SBCP,medium_airport,Bartolomeu Lisandro Airport,-21.69829941,-41.30170059,BR,BR-RJ
SBCR,medium_airport,Corumbá International Airport,-19.01194382,-57.67139053,BR,BR-MS
SBCT,large_airport,Afonso Pena Airport,-25.5284996,-49.17580032,BR,BR-PR
SBCV,medium_airport,Caravelas Airport,-17.65229988,-39.25310135,BR,BR-BA
SBCX,medium_airport,Hugo Cantergiani Regional Airport,-29.19709969,-51.1875,BR,BR-RS
SBCY,medium_airport,Marechal Rondon Airport,-15.65289974,-56.11669922,BR,BR-MT
SBCZ,medium_airport,Cruzeiro do Sul Airport,-7.599909782,-72.76950073,BR,BR-AC
SBDN,medium_airport,Presidente Prudente Airport,-22.17510033,-51.42459869,BR,BR-SP
SBEG,medium_airport,Eduardo Gomes International Airport,-3.038609982,-60.04970169,BR,BR-AM
SBEK,medium_airport,Jacareacanga Airport,-6.233160019,-57.77690125,BR,BR-PA
SBFI,medium_airport,Cataratas International Airport,-25.60027885,-54.48500061,BR,BR-PR
SBFL,large_airport,Hercílio Luz International Airport,-27.67027855,-48.55250168,BR,BR-SC
SBFN,medium_airport,Fernando de Noronha Airport,-3.85493,-32.423302,BR,BR-PE
SBFU,closed,Furnas Airport,-20.702801,-46.3353,BR,BR-MG
SBFZ,medium_airport,Pinto Martins International Airport,-3.776279926,-38.5326004,BR,BR-CE
